filename,width,height,class,xmin,ymin,xmax,ymax
images/worker (698).jpg,275,183,person with helmet,140,16,271,183
images/worker (464).jpg,183,276,person with helmet,64,63,172,275
images/worker (818).jpg,275,183,helmet,1,1,40,48
images/worker (236).jpg,275,183,helmet,121,47,147,68
images/person_without_helmet (71).jpg,350,200,person without helmet,232,99,287,200
images/worker (863).jpg,275,183,helmet,75,51,94,63
images/worker (289).jpg,276,183,person,1,40,13,118
images/worker (550).jpg,307,164,helmet,44,43,78,64
images/worker (349).jpg,222,227,person with helmet,1,2,115,225
images/worker (603).jpg,300,168,helmet,137,1,194,25
images/worker (446).jpg,275,183,helmet,230,40,263,67
images/worker (822).jpg,262,192,helmet,59,21,117,52
images/worker (181).jpg,194,260,helmet,80,26,101,47
images/worker (138).jpg,262,192,person with helmet,41,42,82,61
images/worker (541).jpg,265,190,helmet,212,3,257,36
images/worker (374).jpg,300,168,person with helmet,39,5,183,167
images/worker (247).jpg,275,183,helmet,65,43,80,55
images/worker (701).jpg,300,168,helmet,142,13,175,44
images/worker (388).jpg,276,183,helmet,109,28,173,82
images/worker (298).jpg,225,225,person with helmet,131,6,223,221
images/worker (252).jpg,286,176,person with helmet,152,52,255,173
images/worker (247).jpg,275,183,helmet,101,44,117,54
images/worker (261).jpg,300,168,person with helmet,144,55,180,143
images/worker (4).jpg,266,189,helmet,41,40,112,78
images/worker (787).jpg,275,183,person with helmet,78,114,127,183
images/worker (443).jpg,275,183,person without helmet,198,40,237,107
images/worker (706).jpg,288,175,helmet,95,9,134,39
images/worker (863).jpg,275,183,helmet,127,54,143,63
images/worker (721).jpg,300,168,helmet,160,11,194,40
images/worker (433).jpg,299,168,person with helmet,177,26,288,161
images/worker (487).jpg,177,285,person with helmet,41,33,145,257
images/worker (371).jpg,275,183,person with helmet,168,57,197,164
images/worker (716).jpg,269,187,person with helmet,105,49,182,173
images/worker (771).jpg,207,243,helmet,18,13,37,23
images/worker (717).jpg,275,183,person with helmet,123,5,245,179
images/worker (1).jpg,257,196,helmet,125,12,162,38
images/person_without_helmet (171).jpg,224,200,person without helmet,82,40,115,161
images/worker (773).jpg,246,205,person with helmet,78,16,123,183
images/worker (515).jpg,262,193,person with helmet,4,15,55,172
images/worker (650).jpg,262,192,helmet,1,1,144,59
images/worker (757).jpg,245,206,person without helmet,168,50,186,62
images/worker (373).jpg,266,189,helmet,146,1,257,52
images/worker (483).jpg,252,194,person with helmet,1,12,100,178
images/worker (627).jpg,275,183,person with helmet,23,5,122,92
images/worker (601).jpg,255,198,person with helmet,21,43,61,160
images/worker (606).jpg,260,194,helmet,150,47,163,59
images/worker (93).jpg,277,182,helmet,56,68,87,87
images/worker (254).jpg,275,183,helmet,67,34,102,71
images/worker (878).jpg,355,142,person with helmet,149,3,224,140
images/person_without_helmet (164).jpg,267,200,person without helmet,69,76,104,140
images/worker (772).jpg,252,200,person with helmet,21,13,52,137
images/person_without_helmet (122).jpg,267,200,person without helmet,131,11,192,84
images/worker (216).jpg,283,178,helmet,82,81,110,102
images/worker (267).jpg,240,160,helmet,119,1,230,66
images/person_without_helmet (157).jpg,200,267,person without helmet,50,71,118,262
images/worker (295).jpg,267,189,helmet,151,10,221,52
images/worker (526).jpg,412,122,person with helmet,173,1,270,121
images/worker (250).jpg,179,281,helmet,66,55,114,113
images/worker (723).jpg,275,183,helmet,171,12,228,46
images/applauding_108.jpg,424,300,person without helmet,186,26,385,295
images/worker (422).jpg,276,183,helmet,115,1,238,55
images/worker (117).jpg,267,189,helmet,131,8,188,49
images/worker (73).jpg,262,192,helmet,101,23,129,45
images/worker (606).jpg,260,194,person with helmet,7,1,111,193
images/worker (270).jpg,266,189,person with helmet,148,2,193,73
